:START_ID(Tag)|:END_ID(Tagclass)|:TYPE
9548|342|hasType
9549|182|hasType
9550|182|hasType
9551|342|hasType
9552|182|hasType
9553|182|hasType
9554|182|hasType
9555|342|hasType
9556|182|hasType
9557|182|hasType
9558|180|hasType
9559|182|hasType
9560|182|hasType
9561|342|hasType
9562|182|hasType
9563|342|hasType
9564|342|hasType
9565|182|hasType
9566|182|hasType
9567|182|hasType
9568|182|hasType
9569|182|hasType
9570|342|hasType
9571|182|hasType
9572|342|hasType
9573|182|hasType
9574|342|hasType
9575|182|hasType
9576|342|hasType
9577|182|hasType
9578|342|hasType
9579|342|hasType
9580|342|hasType
9581|182|hasType
9582|182|hasType
9583|182|hasType
9584|182|hasType
9585|182|hasType
9586|342|hasType
9587|182|hasType
9588|182|hasType
9589|182|hasType
9590|182|hasType
9591|342|hasType
9592|342|hasType
9593|182|hasType
9594|182|hasType
9595|342|hasType
9596|342|hasType
9597|342|hasType
9598|182|hasType
9599|182|hasType
9600|342|hasType
9601|342|hasType
9602|182|hasType
9603|182|hasType
9604|342|hasType
9605|182|hasType
9606|182|hasType
9607|342|hasType
9608|182|hasType
9609|342|hasType
9610|182|hasType
9611|182|hasType
9612|182|hasType
9613|342|hasType
9614|342|hasType
9615|342|hasType
9616|342|hasType
9617|182|hasType
9618|182|hasType
9619|182|hasType
9620|182|hasType
9621|182|hasType
9622|342|hasType
9623|182|hasType
9624|182|hasType
9625|182|hasType
9626|182|hasType
9627|342|hasType
9628|342|hasType
9629|182|hasType
9630|182|hasType
9631|182|hasType
9632|342|hasType
9633|342|hasType
9634|182|hasType
9635|342|hasType
9636|342|hasType
9637|342|hasType
9638|182|hasType
9639|182|hasType
9640|342|hasType
9641|342|hasType
9642|182|hasType
9643|182|hasType
9644|182|hasType
9645|182|hasType
9646|342|hasType
9647|182|hasType
9648|342|hasType
9649|342|hasType
9650|342|hasType
9651|182|hasType
9652|182|hasType
9653|182|hasType
9654|182|hasType
9655|182|hasType
9656|182|hasType
9657|182|hasType
9658|342|hasType
9659|182|hasType
9660|342|hasType
9661|342|hasType
9662|180|hasType
9663|342|hasType
9664|233|hasType
9665|180|hasType
9666|342|hasType
9667|182|hasType
9668|342|hasType
9669|182|hasType
9670|182|hasType
9671|342|hasType
9672|342|hasType
9673|182|hasType
9674|182|hasType
9675|182|hasType
9676|182|hasType
9677|182|hasType
9678|182|hasType
9679|182|hasType
9680|182|hasType
9681|182|hasType
9682|182|hasType
9683|182|hasType
9684|182|hasType
9685|182|hasType
9686|342|hasType
9687|342|hasType
9688|182|hasType
9689|342|hasType
9690|182|hasType
9691|182|hasType
9692|182|hasType
9693|182|hasType
9694|182|hasType
9695|182|hasType
9696|182|hasType
9697|182|hasType
9698|182|hasType
9699|182|hasType
9700|182|hasType
9701|182|hasType
9702|182|hasType
9703|182|hasType
9704|182|hasType
9705|182|hasType
9706|342|hasType
9707|182|hasType
9708|182|hasType
9709|182|hasType
9710|182|hasType
9711|342|hasType
9712|182|hasType
9713|182|hasType
9714|182|hasType
9715|342|hasType
9716|342|hasType
9717|342|hasType
9718|182|hasType
9719|182|hasType
9720|182|hasType
9721|182|hasType
9722|342|hasType
9723|182|hasType
9724|182|hasType
9725|182|hasType
9726|182|hasType
9727|182|hasType
9728|182|hasType
9729|180|hasType
9730|342|hasType
9731|182|hasType
9732|182|hasType
9733|342|hasType
9734|342|hasType
9735|182|hasType
9736|182|hasType
9737|182|hasType
9738|182|hasType
9739|182|hasType
9740|182|hasType
9741|180|hasType
9742|342|hasType
9743|182|hasType
9744|182|hasType
9745|182|hasType
9746|182|hasType
9747|182|hasType
9748|342|hasType
9749|342|hasType
9750|182|hasType
9751|342|hasType
9752|182|hasType
9753|180|hasType
9754|342|hasType
9755|342|hasType
9756|182|hasType
9757|342|hasType
9758|342|hasType
9759|182|hasType
9760|342|hasType
9761|342|hasType
9762|182|hasType
9763|182|hasType
9764|342|hasType
9765|182|hasType
9766|180|hasType
9767|180|hasType
9768|182|hasType
9769|182|hasType
9770|182|hasType
9771|182|hasType
9772|182|hasType
9773|182|hasType
9774|182|hasType
9775|182|hasType
9776|182|hasType
9777|182|hasType
9778|182|hasType
9779|182|hasType
9780|182|hasType
9781|180|hasType
9782|182|hasType
9783|182|hasType
9784|182|hasType
9785|182|hasType
9786|182|hasType
9787|182|hasType
9788|182|hasType
9789|182|hasType
9790|182|hasType
9791|182|hasType
9792|182|hasType
9793|342|hasType
9794|182|hasType
9795|342|hasType
9796|342|hasType
9797|342|hasType
9798|342|hasType
9799|342|hasType
9800|342|hasType
9801|182|hasType
9802|342|hasType
9803|182|hasType
9804|342|hasType
9805|182|hasType
9806|342|hasType
9807|182|hasType
9808|342|hasType
9809|182|hasType
9810|342|hasType
9811|342|hasType
9812|342|hasType
9813|342|hasType
9814|342|hasType
9815|342|hasType
9816|182|hasType
9817|342|hasType
9818|342|hasType
9819|342|hasType
9820|182|hasType
9821|342|hasType
9822|342|hasType
9823|342|hasType
9824|342|hasType
9825|182|hasType
9826|342|hasType
9827|342|hasType
9828|182|hasType
9829|342|hasType
9830|342|hasType
9831|182|hasType
9832|342|hasType
9833|342|hasType
9834|182|hasType
9835|342|hasType
9836|342|hasType
9837|342|hasType
9838|342|hasType
9839|182|hasType
9840|342|hasType
9841|342|hasType
9842|342|hasType
9843|342|hasType
9844|342|hasType
9845|182|hasType
9846|342|hasType
9847|182|hasType
9848|342|hasType
9849|342|hasType
9850|182|hasType
9851|182|hasType
9852|182|hasType
9853|182|hasType
9854|182|hasType
9855|342|hasType
9856|182|hasType
9857|182|hasType
9858|182|hasType
9859|182|hasType
9860|342|hasType
9861|182|hasType
9862|182|hasType
9863|182|hasType
9864|182|hasType
9865|182|hasType
9866|182|hasType
9867|182|hasType
9868|342|hasType
9869|182|hasType
9870|182|hasType
9871|342|hasType
9872|342|hasType
9873|182|hasType
9874|182|hasType
9875|182|hasType
9876|182|hasType
9877|182|hasType
9878|342|hasType
9879|182|hasType
9880|182|hasType
9881|182|hasType
9882|342|hasType
9883|342|hasType
9884|182|hasType
9885|182|hasType
9886|342|hasType
9887|342|hasType
9888|342|hasType
9889|342|hasType
9890|342|hasType
9891|180|hasType
9892|342|hasType
9893|182|hasType
9894|342|hasType
9895|182|hasType
9896|182|hasType
9897|342|hasType
9898|180|hasType
9899|342|hasType
9900|342|hasType
9901|342|hasType
9902|342|hasType
9903|342|hasType
9904|342|hasType
9905|342|hasType
9906|342|hasType
9907|342|hasType
9908|182|hasType
9909|342|hasType
9910|342|hasType
9911|342|hasType
9912|182|hasType
9913|342|hasType
9914|182|hasType
9915|182|hasType
9916|342|hasType
9917|342|hasType
9918|342|hasType
9919|342|hasType
9920|342|hasType
9921|342|hasType
9922|342|hasType
9923|342|hasType
9924|182|hasType
9925|342|hasType
9926|342|hasType
9927|342|hasType
9928|342|hasType
9929|342|hasType
9930|342|hasType
9931|182|hasType
9932|342|hasType
9933|182|hasType
9934|182|hasType
9935|182|hasType
9936|182|hasType
9937|342|hasType
9938|342|hasType
9939|342|hasType
9940|342|hasType
9941|182|hasType
9942|342|hasType
9943|342|hasType
9944|182|hasType
9945|182|hasType
9946|342|hasType
9947|342|hasType
9948|180|hasType
9949|182|hasType
9950|182|hasType
9951|182|hasType
9952|342|hasType
9953|182|hasType
9954|182|hasType
9955|182|hasType
9956|182|hasType
9957|182|hasType
9958|182|hasType
9959|342|hasType
9960|342|hasType
9961|180|hasType
9962|342|hasType
9963|342|hasType
9964|342|hasType
9965|182|hasType
9966|182|hasType
9967|342|hasType
9968|342|hasType
9969|342|hasType
9970|342|hasType
9971|342|hasType
9972|342|hasType
9973|182|hasType
9974|342|hasType
9975|342|hasType
9976|342|hasType
9977|342|hasType
9978|182|hasType
9979|182|hasType
9980|342|hasType
9981|182|hasType
9982|182|hasType
9983|342|hasType
9984|342|hasType
9985|342|hasType
9986|342|hasType
9987|342|hasType
9988|342|hasType
9989|342|hasType
9990|342|hasType
9991|342|hasType
9992|342|hasType
9993|342|hasType
9994|342|hasType
9995|342|hasType
9996|342|hasType
9997|182|hasType
9998|182|hasType
9999|342|hasType
10000|342|hasType
10001|182|hasType
10002|182|hasType
10003|342|hasType
10004|342|hasType
10005|342|hasType
10006|342|hasType
10007|342|hasType
10008|182|hasType
10009|342|hasType
10010|182|hasType
10011|342|hasType
10012|342|hasType
10013|182|hasType
10014|182|hasType
10015|342|hasType
10016|342|hasType
10017|342|hasType
10018|342|hasType
10019|342|hasType
10020|182|hasType
10021|182|hasType
10022|342|hasType
10023|182|hasType
10024|182|hasType
10025|182|hasType
10026|182|hasType
10027|182|hasType
10028|0|hasType
10029|182|hasType
10030|182|hasType
10031|182|hasType
10032|182|hasType
10033|182|hasType
10034|182|hasType
10035|62|hasType
10036|180|hasType
10037|219|hasType
10038|342|hasType
10039|342|hasType
10040|182|hasType
10041|182|hasType
10042|342|hasType
10043|182|hasType
10044|342|hasType
10045|342|hasType
10046|342|hasType
10047|182|hasType
10048|342|hasType
10049|182|hasType
10050|182|hasType
10051|182|hasType
10052|182|hasType
10053|182|hasType
10054|182|hasType
10055|342|hasType
10056|342|hasType
10057|182|hasType
10058|342|hasType
10059|182|hasType
10060|182|hasType
10061|182|hasType
10062|182|hasType
10063|182|hasType
10064|342|hasType
10065|182|hasType
10066|342|hasType
10067|342|hasType
10068|342|hasType
10069|342|hasType
10070|182|hasType
10071|182|hasType
10072|342|hasType
10073|182|hasType
10074|182|hasType
10075|342|hasType
10076|182|hasType
10077|342|hasType
10078|182|hasType
10079|182|hasType
10080|182|hasType
10081|182|hasType
10082|182|hasType
10083|182|hasType
10084|182|hasType
10085|182|hasType
10086|182|hasType
10087|342|hasType
10088|182|hasType
10089|182|hasType
10090|342|hasType
10091|342|hasType
10092|182|hasType
10093|182|hasType
10094|182|hasType
10095|182|hasType
10096|182|hasType
10097|182|hasType
10098|182|hasType
10099|182|hasType
10100|182|hasType
10101|182|hasType
10102|182|hasType
10103|342|hasType
10104|182|hasType
10105|182|hasType
10106|342|hasType
10107|182|hasType
10108|182|hasType
10109|182|hasType
10110|342|hasType
10111|342|hasType
10112|342|hasType
10113|182|hasType
10114|342|hasType
10115|182|hasType
10116|182|hasType
10117|342|hasType
10118|342|hasType
10119|342|hasType
10120|182|hasType
10121|182|hasType
10122|182|hasType
10123|180|hasType
10124|182|hasType
10125|182|hasType
10126|342|hasType
10127|342|hasType
10128|182|hasType
10129|182|hasType
10130|342|hasType
10131|182|hasType
10132|182|hasType
10133|182|hasType
10134|342|hasType
10135|342|hasType
10136|182|hasType
10137|342|hasType
10138|342|hasType
10139|182|hasType
10140|182|hasType
10141|342|hasType
10142|182|hasType
10143|182|hasType
10144|342|hasType
10145|182|hasType
10146|182|hasType
10147|182|hasType
10148|342|hasType
10149|342|hasType
10150|182|hasType
10151|182|hasType
10152|182|hasType
10153|182|hasType
10154|182|hasType
10155|182|hasType
10156|182|hasType
10157|182|hasType
10158|182|hasType
10159|342|hasType
10160|342|hasType
10161|182|hasType
10162|342|hasType
10163|182|hasType
10164|182|hasType
10165|182|hasType
10166|342|hasType
10167|182|hasType
10168|182|hasType
10169|182|hasType
10170|182|hasType
10171|182|hasType
10172|182|hasType
10173|342|hasType
10174|182|hasType
10175|182|hasType
10176|342|hasType
10177|182|hasType
10178|182|hasType
10179|182|hasType
10180|182|hasType
10181|180|hasType
10182|182|hasType
10183|182|hasType
10184|182|hasType
10185|342|hasType
10186|180|hasType
10187|342|hasType
10188|182|hasType
10189|182|hasType
10190|182|hasType
10191|182|hasType
10192|342|hasType
10193|342|hasType
10194|182|hasType
10195|342|hasType
10196|182|hasType
10197|342|hasType
10198|182|hasType
10199|182|hasType
10200|182|hasType
10201|182|hasType
10202|182|hasType
10203|182|hasType
10204|342|hasType
10205|342|hasType
10206|342|hasType
10207|342|hasType
10208|342|hasType
10209|342|hasType
10210|342|hasType
10211|182|hasType
10212|182|hasType
10213|180|hasType
10214|62|hasType
10215|342|hasType
10216|182|hasType
10217|182|hasType
10218|62|hasType
10219|182|hasType
10220|62|hasType
10221|182|hasType
10222|211|hasType
10223|62|hasType
10224|182|hasType
10225|342|hasType
10226|182|hasType
10227|342|hasType
10228|342|hasType
10229|342|hasType
10230|182|hasType
10231|342|hasType
10232|182|hasType
10233|182|hasType
10234|182|hasType
10235|342|hasType
10236|182|hasType
10237|342|hasType
10238|182|hasType
10239|342|hasType
10240|342|hasType
10241|342|hasType
10242|342|hasType
10243|182|hasType
10244|182|hasType
10245|342|hasType
10246|182|hasType
10247|182|hasType
10248|182|hasType
10249|342|hasType
10250|180|hasType
10251|182|hasType
10252|182|hasType
10253|342|hasType
10254|182|hasType
10255|342|hasType
10256|182|hasType
10257|342|hasType
10258|182|hasType
10259|182|hasType
10260|182|hasType
10261|182|hasType
10262|182|hasType
10263|182|hasType
10264|342|hasType
10265|182|hasType
10266|180|hasType
10267|182|hasType
10268|180|hasType
10269|182|hasType
10270|182|hasType
10271|182|hasType
10272|182|hasType
10273|182|hasType
10274|182|hasType
10275|182|hasType
10276|182|hasType
10277|342|hasType
10278|182|hasType
10279|182|hasType
10280|342|hasType
10281|182|hasType
10282|182|hasType
10283|182|hasType
10284|342|hasType
10285|182|hasType
10286|182|hasType
10287|342|hasType
10288|342|hasType
10289|182|hasType
10290|180|hasType
10291|182|hasType
10292|182|hasType
10293|182|hasType
10294|342|hasType
10295|342|hasType
10296|182|hasType
10297|182|hasType
10298|342|hasType
10299|182|hasType
10300|342|hasType
10301|182|hasType
10302|182|hasType
10303|342|hasType
10304|342|hasType
10305|342|hasType
10306|182|hasType
10307|182|hasType
10308|342|hasType
10309|342|hasType
10310|342|hasType
10311|182|hasType
10312|182|hasType
10313|342|hasType
10314|342|hasType
10315|182|hasType
10316|182|hasType
10317|182|hasType
10318|182|hasType
10319|342|hasType
10320|342|hasType
10321|182|hasType
10322|180|hasType
10323|342|hasType
10324|342|hasType
10325|180|hasType
10326|342|hasType
10327|180|hasType
10328|182|hasType
10329|342|hasType
10330|182|hasType
10331|182|hasType
10332|342|hasType
10333|182|hasType
10334|182|hasType
10335|180|hasType
10336|342|hasType
10337|342|hasType
10338|182|hasType
10339|182|hasType
10340|342|hasType
10341|342|hasType
10342|182|hasType
10343|182|hasType
10344|182|hasType
10345|182|hasType
10346|182|hasType
10347|342|hasType
10348|182|hasType
10349|342|hasType
10350|182|hasType
10351|182|hasType
10352|342|hasType
10353|342|hasType
10354|182|hasType
10355|342|hasType
10356|182|hasType
10357|342|hasType
10358|182|hasType
10359|342|hasType
10360|182|hasType
10361|342|hasType
10362|342|hasType
10363|342|hasType
10364|342|hasType
10365|342|hasType
10366|342|hasType
10367|342|hasType
10368|342|hasType
10369|342|hasType
10370|342|hasType
10371|182|hasType
10372|182|hasType
10373|182|hasType
10374|342|hasType
10375|182|hasType
10376|182|hasType
10377|182|hasType
10378|342|hasType
10379|182|hasType
10380|342|hasType
10381|182|hasType
10382|182|hasType
10383|182|hasType
10384|182|hasType
10385|342|hasType
10386|182|hasType
10387|182|hasType
10388|342|hasType
10389|342|hasType
10390|342|hasType
10391|182|hasType
10392|182|hasType
10393|182|hasType
10394|342|hasType
10395|182|hasType
10396|182|hasType
10397|182|hasType
10398|342|hasType
10399|342|hasType
10400|182|hasType
10401|182|hasType
10402|182|hasType
10403|182|hasType
10404|182|hasType
10405|182|hasType
10406|182|hasType
10407|182|hasType
10408|342|hasType
10409|342|hasType
10410|342|hasType
10411|62|hasType
10412|182|hasType
10413|182|hasType
10414|342|hasType
10415|182|hasType
10416|182|hasType
10417|342|hasType
10418|182|hasType
10419|182|hasType
10420|182|hasType
10421|342|hasType
10422|342|hasType
10423|342|hasType
10424|182|hasType
10425|182|hasType
10426|180|hasType
10427|342|hasType
10428|342|hasType
10429|342|hasType
10430|180|hasType
10431|182|hasType
10432|180|hasType
10433|182|hasType
10434|182|hasType
10435|342|hasType
10436|342|hasType
10437|342|hasType
10438|342|hasType
10439|342|hasType
10440|342|hasType
10441|342|hasType
10442|342|hasType
10443|342|hasType
10444|342|hasType
10445|342|hasType
10446|342|hasType
10447|182|hasType
10448|182|hasType
10449|0|hasType
10450|182|hasType
10451|342|hasType
10452|342|hasType
10453|62|hasType
10454|342|hasType
10455|182|hasType
10456|62|hasType
10457|342|hasType
10458|182|hasType
10459|182|hasType
10460|182|hasType
10461|182|hasType
10462|182|hasType
10463|342|hasType
10464|182|hasType
10465|342|hasType
10466|342|hasType
10467|182|hasType
10468|182|hasType
10469|182|hasType
10470|182|hasType
10471|182|hasType
10472|182|hasType
10473|182|hasType
10474|182|hasType
10475|182|hasType
10476|182|hasType
10477|182|hasType
10478|182|hasType
10479|182|hasType
10480|342|hasType
10481|342|hasType
10482|182|hasType
10483|182|hasType
10484|182|hasType
10485|182|hasType
10486|342|hasType
10487|182|hasType
10488|182|hasType
10489|342|hasType
10490|342|hasType
10491|342|hasType
10492|182|hasType
10493|342|hasType
10494|182|hasType
10495|342|hasType
10496|342|hasType
10497|342|hasType
10498|182|hasType
10499|182|hasType
10500|182|hasType
10501|342|hasType
10502|342|hasType
10503|182|hasType
10504|342|hasType
10505|342|hasType
10506|182|hasType
10507|342|hasType
10508|182|hasType
10509|342|hasType
10510|342|hasType
10511|342|hasType
10512|342|hasType
10513|182|hasType
10514|182|hasType
10515|182|hasType
10516|342|hasType
10517|182|hasType
10518|182|hasType
10519|342|hasType
10520|182|hasType
10521|342|hasType
10522|182|hasType
10523|182|hasType
10524|180|hasType
10525|182|hasType
10526|182|hasType
10527|342|hasType
10528|182|hasType
10529|342|hasType
10530|342|hasType
10531|342|hasType
10532|342|hasType
10533|182|hasType
10534|182|hasType
10535|342|hasType
10536|342|hasType
10537|342|hasType
10538|182|hasType
10539|342|hasType
10540|342|hasType
10541|342|hasType
10542|182|hasType
10543|180|hasType
10544|182|hasType
10545|182|hasType
10546|182|hasType
10547|182|hasType
10548|182|hasType
10549|182|hasType
10550|182|hasType
10551|182|hasType
10552|342|hasType
10553|342|hasType
10554|182|hasType
10555|342|hasType
10556|182|hasType
10557|342|hasType
10558|180|hasType
10559|342|hasType
10560|342|hasType
10561|182|hasType
10562|182|hasType
10563|182|hasType
10564|182|hasType
10565|182|hasType
10566|182|hasType
10567|182|hasType
10568|233|hasType
10569|342|hasType
10570|342|hasType
10571|342|hasType
10572|182|hasType
10573|342|hasType
10574|182|hasType
10575|342|hasType
10576|342|hasType
10577|182|hasType
10578|182|hasType
10579|182|hasType
10580|342|hasType
10581|182|hasType
10582|182|hasType
10583|182|hasType
10584|182|hasType
10585|342|hasType
10586|182|hasType
10587|182|hasType
10588|182|hasType
10589|182|hasType
10590|182|hasType
10591|342|hasType
10592|342|hasType
10593|182|hasType
10594|182|hasType
10595|182|hasType
10596|182|hasType
10597|342|hasType
10598|342|hasType
10599|342|hasType
10600|342|hasType
10601|342|hasType
10602|342|hasType
10603|342|hasType
10604|342|hasType
10605|342|hasType
10606|182|hasType
10607|342|hasType
10608|182|hasType
10609|342|hasType
10610|182|hasType
10611|342|hasType
10612|342|hasType
10613|342|hasType
10614|342|hasType
10615|182|hasType
10616|342|hasType
10617|182|hasType
10618|342|hasType
10619|342|hasType
10620|182|hasType
10621|342|hasType
10622|342|hasType
10623|182|hasType
10624|182|hasType
