:START_ID(Post)|:END_ID(Place)|:TYPE
68719487150|53|isLocatedIn
68719487151|53|isLocatedIn
68719487152|53|isLocatedIn
68719487153|53|isLocatedIn
68719487154|53|isLocatedIn
68719487155|53|isLocatedIn
10420|53|isLocatedIn
10421|53|isLocatedIn
10422|53|isLocatedIn
10423|53|isLocatedIn
10424|53|isLocatedIn
10425|53|isLocatedIn
10426|53|isLocatedIn
10427|53|isLocatedIn
10428|53|isLocatedIn
10429|53|isLocatedIn
10430|53|isLocatedIn
10431|53|isLocatedIn
10432|53|isLocatedIn
10433|53|isLocatedIn
10434|53|isLocatedIn
10435|53|isLocatedIn
10436|53|isLocatedIn
206158440655|96|isLocatedIn
343597394146|96|isLocatedIn
68719487222|96|isLocatedIn
68719487255|96|isLocatedIn
137438964006|96|isLocatedIn
274877917480|96|isLocatedIn
68719487280|96|isLocatedIn
68719487300|96|isLocatedIn
68719487313|96|isLocatedIn
68719487330|96|isLocatedIn
68719487347|96|isLocatedIn
68719487359|96|isLocatedIn
274877917585|96|isLocatedIn
274877917586|96|isLocatedIn
274877917587|96|isLocatedIn
274877917588|96|isLocatedIn
274877917589|96|isLocatedIn
274877917590|96|isLocatedIn
274877917591|96|isLocatedIn
274877917592|96|isLocatedIn
274877917593|96|isLocatedIn
274877917594|96|isLocatedIn
68719487387|96|isLocatedIn
68719487388|96|isLocatedIn
68719487389|96|isLocatedIn
68719487390|96|isLocatedIn
68719487391|96|isLocatedIn
68719487392|96|isLocatedIn
68719487393|96|isLocatedIn
68719487394|96|isLocatedIn
68719487395|96|isLocatedIn
68719487396|96|isLocatedIn
10661|96|isLocatedIn
10662|96|isLocatedIn
10663|96|isLocatedIn
10664|96|isLocatedIn
10665|96|isLocatedIn
10666|96|isLocatedIn
10667|96|isLocatedIn
206158440876|96|isLocatedIn
206158440877|96|isLocatedIn
206158440878|96|isLocatedIn
206158440879|96|isLocatedIn
206158440880|96|isLocatedIn
206158440881|96|isLocatedIn
206158440882|96|isLocatedIn
206158440883|96|isLocatedIn
206158440884|96|isLocatedIn
206158440885|96|isLocatedIn
206158440886|96|isLocatedIn
206158440887|96|isLocatedIn
206158440888|96|isLocatedIn
206158440889|96|isLocatedIn
206158440890|96|isLocatedIn
206158440891|96|isLocatedIn
206158440892|96|isLocatedIn
274877917629|96|isLocatedIn
274877917630|96|isLocatedIn
274877917631|96|isLocatedIn
274877917632|96|isLocatedIn
274877917633|96|isLocatedIn
274877917634|96|isLocatedIn
274877917635|96|isLocatedIn
274877917636|96|isLocatedIn
274877917637|96|isLocatedIn
274877917638|96|isLocatedIn
274877917639|96|isLocatedIn
274877917640|96|isLocatedIn
274877917641|96|isLocatedIn
274877917642|96|isLocatedIn
274877917643|96|isLocatedIn
274877917644|96|isLocatedIn
274877917645|96|isLocatedIn
274877917646|96|isLocatedIn
343597394383|96|isLocatedIn
343597394384|96|isLocatedIn
343597394385|96|isLocatedIn
343597394386|96|isLocatedIn
343597394387|96|isLocatedIn
343597394388|96|isLocatedIn
343597394389|96|isLocatedIn
343597394390|96|isLocatedIn
343597394391|96|isLocatedIn
343597394392|96|isLocatedIn
343597394393|96|isLocatedIn
343597394394|96|isLocatedIn
343597394395|96|isLocatedIn
343597394396|96|isLocatedIn
343597394397|96|isLocatedIn
343597394398|96|isLocatedIn
343597394399|96|isLocatedIn
343597394400|96|isLocatedIn
343597394401|96|isLocatedIn
343597394402|96|isLocatedIn
343597394403|96|isLocatedIn
343597394404|96|isLocatedIn
343597394405|96|isLocatedIn
343597394406|96|isLocatedIn
274877917671|96|isLocatedIn
274877917672|96|isLocatedIn
274877917673|53|isLocatedIn
274877917680|53|isLocatedIn
274877917702|53|isLocatedIn
274877917716|53|isLocatedIn
274877917723|53|isLocatedIn
343597394466|57|isLocatedIn
343597394498|78|isLocatedIn
274877917855|53|isLocatedIn
274877917871|53|isLocatedIn
274877917872|53|isLocatedIn
274877917873|53|isLocatedIn
274877917874|53|isLocatedIn
274877917875|53|isLocatedIn
274877917876|53|isLocatedIn
274877917877|38|isLocatedIn
274877917878|53|isLocatedIn
274877917879|53|isLocatedIn
274877917880|53|isLocatedIn
274877917881|53|isLocatedIn
274877917882|53|isLocatedIn
274877917883|53|isLocatedIn
274877917884|53|isLocatedIn
274877917885|53|isLocatedIn
343597394653|52|isLocatedIn
343597394654|61|isLocatedIn
343597394655|61|isLocatedIn
343597394656|61|isLocatedIn
343597394657|61|isLocatedIn
343597394658|61|isLocatedIn
343597394659|61|isLocatedIn
343597394660|61|isLocatedIn
343597394661|61|isLocatedIn
343597394662|61|isLocatedIn
343597394663|61|isLocatedIn
343597394664|61|isLocatedIn
343597394665|61|isLocatedIn
343597394666|61|isLocatedIn
343597394667|61|isLocatedIn
343597394668|61|isLocatedIn
343597394669|61|isLocatedIn
343597394670|61|isLocatedIn
343597394671|61|isLocatedIn
343597394672|61|isLocatedIn
343597394673|61|isLocatedIn
343597394674|61|isLocatedIn
274877917958|101|isLocatedIn
274877917962|101|isLocatedIn
274877917963|101|isLocatedIn
274877917964|101|isLocatedIn
274877917965|101|isLocatedIn
274877917966|101|isLocatedIn
274877917967|101|isLocatedIn
274877917968|101|isLocatedIn
274877917969|101|isLocatedIn
274877917970|101|isLocatedIn
274877917971|101|isLocatedIn
274877917972|101|isLocatedIn
274877917973|101|isLocatedIn
274877917974|101|isLocatedIn
274877917975|101|isLocatedIn
274877917976|101|isLocatedIn
274877917977|101|isLocatedIn
274877917978|101|isLocatedIn
274877917979|101|isLocatedIn
274877917980|101|isLocatedIn
274877917981|101|isLocatedIn
343597394718|101|isLocatedIn
343597394719|101|isLocatedIn
343597394720|101|isLocatedIn
343597394721|101|isLocatedIn
206158441250|101|isLocatedIn
206158441251|101|isLocatedIn
206158441252|101|isLocatedIn
206158441253|101|isLocatedIn
206158441254|101|isLocatedIn
206158441255|101|isLocatedIn
206158441256|101|isLocatedIn
206158441257|101|isLocatedIn
206158441258|101|isLocatedIn
206158441259|101|isLocatedIn
206158441260|101|isLocatedIn
206158441261|101|isLocatedIn
206158441262|101|isLocatedIn
206158441263|101|isLocatedIn
206158441264|101|isLocatedIn
206158441265|101|isLocatedIn
206158441266|101|isLocatedIn
137438964531|101|isLocatedIn
137438964532|101|isLocatedIn
137438964533|101|isLocatedIn
137438964534|101|isLocatedIn
137438964535|101|isLocatedIn
137438964536|101|isLocatedIn
137438964537|101|isLocatedIn
137438964538|101|isLocatedIn
137438964539|101|isLocatedIn
343597394748|101|isLocatedIn
343597394749|101|isLocatedIn
343597394750|101|isLocatedIn
343597394751|101|isLocatedIn
343597394752|101|isLocatedIn
343597394753|101|isLocatedIn
137438964566|52|isLocatedIn
137438964573|79|isLocatedIn
137438964581|52|isLocatedIn
206158441322|52|isLocatedIn
206158441323|52|isLocatedIn
206158441324|52|isLocatedIn
206158441325|52|isLocatedIn
206158441326|52|isLocatedIn
206158441327|52|isLocatedIn
206158441328|52|isLocatedIn
274877918065|52|isLocatedIn
274877918066|52|isLocatedIn
274877918067|52|isLocatedIn
274877918068|52|isLocatedIn
274877918069|52|isLocatedIn
274877918070|52|isLocatedIn
274877918071|52|isLocatedIn
274877918072|52|isLocatedIn
274877918073|52|isLocatedIn
274877918074|52|isLocatedIn
274877918075|52|isLocatedIn
274877918076|52|isLocatedIn
274877918077|52|isLocatedIn
274877918078|52|isLocatedIn
274877918079|52|isLocatedIn
274877918080|52|isLocatedIn
274877918081|52|isLocatedIn
137438964622|52|isLocatedIn
137438964623|52|isLocatedIn
137438964624|52|isLocatedIn
137438964625|52|isLocatedIn
137438964626|52|isLocatedIn
137438964627|52|isLocatedIn
137438964628|52|isLocatedIn
137438964629|52|isLocatedIn
137438964630|52|isLocatedIn
137438964631|52|isLocatedIn
137438964632|52|isLocatedIn
137438964633|109|isLocatedIn
137438964634|52|isLocatedIn
137438964635|52|isLocatedIn
274877918108|52|isLocatedIn
274877918109|52|isLocatedIn
274877918110|52|isLocatedIn
274877918111|52|isLocatedIn
274877918112|60|isLocatedIn
274877918113|52|isLocatedIn
274877918114|52|isLocatedIn
274877918115|52|isLocatedIn
343597394852|52|isLocatedIn
343597394853|52|isLocatedIn
343597394854|52|isLocatedIn
343597394855|52|isLocatedIn
343597394856|52|isLocatedIn
343597394857|52|isLocatedIn
343597394858|52|isLocatedIn
343597394859|52|isLocatedIn
343597394860|52|isLocatedIn
343597394861|52|isLocatedIn
343597394862|52|isLocatedIn
343597394863|52|isLocatedIn
343597394864|52|isLocatedIn
343597394865|52|isLocatedIn
343597394866|52|isLocatedIn
343597394867|52|isLocatedIn
343597394868|52|isLocatedIn
343597394869|52|isLocatedIn
343597394870|52|isLocatedIn
343597394871|70|isLocatedIn
343597394872|52|isLocatedIn
343597394873|52|isLocatedIn
343597394874|53|isLocatedIn
343597394875|52|isLocatedIn
343597394876|53|isLocatedIn
343597394877|53|isLocatedIn
343597394878|53|isLocatedIn
343597394879|53|isLocatedIn
343597394880|53|isLocatedIn
343597394881|53|isLocatedIn
343597394882|53|isLocatedIn
343597394883|53|isLocatedIn
343597394884|53|isLocatedIn
343597394885|53|isLocatedIn
343597394886|53|isLocatedIn
343597394887|53|isLocatedIn
343597394888|53|isLocatedIn
274877918153|53|isLocatedIn
274877918154|53|isLocatedIn
274877918155|53|isLocatedIn
274877918156|53|isLocatedIn
274877918157|53|isLocatedIn
274877918158|53|isLocatedIn
274877918159|53|isLocatedIn
274877918160|53|isLocatedIn
